Brand,Name,Codename,Cores,Clock,Socket,Process,L3Cache,TDP,Released
Intel,Atom E660,Tunnel Creek,1 / 2,1300 MHz,BGA 676,45 nm,N/A,3 W,"Sep 14th, 2010"
Intel,Atom E660T,Tunnel Creek,1 / 2,1300 MHz,BGA 676,45 nm,N/A,3 W,"Sep 14th, 2010"
Intel,Atom E665C,Stellarton,1 / 2,1300 MHz,BGA 1466,45 nm,N/A,4 W,"Nov 22nd, 2010"
Intel,Atom E665CT,Stellarton,1 / 2,1300 MHz,BGA 1466,45 nm,N/A,7 W,"Nov 22nd, 2010"
Intel,Atom E680,Tunnel Creek,1 / 2,1600 MHz,BGA 676,45 nm,N/A,4 W,"Sep 14th, 2010"
Intel,Atom E680T,Tunnel Creek,1 / 2,1600 MHz,BGA 676,45 nm,N/A,4 W,"Sep 14th, 2010"
Intel,Atom N455,Pineview,1 / 2,1667 MHz,BGA 559,45 nm,N/A,7 W,"Jun 1st, 2010"
Intel,Atom N470,Pineview,1 / 2,1834 MHz,BGA 559,45 nm,N/A,7 W,"Mar 1st, 2010"
Intel,Atom N475,Pineview,1 / 2,1834 MHz,BGA 559,45 nm,N/A,7 W,"Jun 1st, 2010"
Intel,Atom N550,Pineview,2 / 4,1500 MHz,BGA 559,45 nm,N/A,9 W,"Aug 23rd, 2010"
Intel,Atom Z560,Silverthorne,1 / 2,2.133 GHz,BGA 441,45 nm,N/A,2 W,"Jun 1st, 2010"
Intel,Atom Z600,Lincroft,1,1200 MHz,BGA 518,45 nm,N/A,1 W,"May 4th, 2010"
Intel,Atom Z605,Lincroft,1,1000 MHz,BGA 518,45 nm,N/A,2 W,"May 4th, 2010"
Intel,Atom Z610,Lincroft,1,800 MHz,BGA 518,45 nm,N/A,1 W,"May 4th, 2010"
Intel,Atom Z612,Lincroft,1,900 MHz,BGA 518,45 nm,N/A,1 W,"May 4th, 2010"
Intel,Atom Z615,Lincroft,1,1600 MHz,BGA 518,45 nm,N/A,2 W,"May 4th, 2010"
Intel,Atom Z620,Lincroft,1,900 MHz,BGA 518,45 nm,N/A,1 W,"May 4th, 2010"
Intel,Atom Z625,Lincroft,1,1900 MHz,BGA 518,45 nm,N/A,2 W,"May 4th, 2010"
Intel,Aubrey Isle,Knights Ferry,32 / 128,1200 MHz,PCIe x16,45 nm,N/A,300 W,"May 31st, 2010"
Intel,Celeron E3400,Wolfdale,2,2.6 GHz,Socket 775,45 nm,N/A,65 W,"Jan 17th, 2010"
Intel,Celeron E3500,Wolfdale,2,2.7 GHz,Socket 775,45 nm,N/A,65 W,"Aug 29th, 2010"
Intel,Celeron G1101,Clarkdale,2,2.266 GHz,Socket 1156,32 nm,2MB,73 W,"Jan 7th, 2010"
Intel,Celeron P1053,Jasper Forest,1 / 2,1333 MHz,Socket 1366,45 nm,2MB,30 W,"Feb 12th, 2010"
Intel,Core i3-350M,Arrandale,2 / 4,2.267 GHz,Socket G1,32 nm,3MB,35 W,"Jan 7th, 2010"
Intel,Core i3-370M,Arrandale,2 / 4,2.4 GHz,Socket G1,32 nm,3MB,35 W,"Jun 20th, 2010"
Intel,Core i3-380M,Arrandale,2 / 4,2.534 GHz,Socket G1,32 nm,3MB,35 W,"Oct 26th, 2010"
Intel,Core i3-530,Clarkdale,2 / 4,2.933 GHz,Socket 1156,32 nm,4MB,73 W,"Jan 7th, 2010"
Intel,Core i3-540,Clarkdale,2 / 4,3.066 GHz,Socket 1156,32 nm,4MB,73 W,"Jan 7th, 2010"
Intel,Core i3-550,Clarkdale,2 / 4,3.2 GHz,Socket 1156,32 nm,4MB,73 W,"May 30th, 2010"
Intel,Core i3-560,Clarkdale,2 / 4,3.333 GHz,Socket 1156,32 nm,4MB,73 W,"Aug 29th, 2010"
Intel,Core i5-430M,Arrandale,2 / 4,2.267 to 2.534 GHz,Socket G1,32 nm,3MB,35 W,"Jan 7th, 2010"
Intel,Core i5-450M,Arrandale,2 / 4,2.4 to 2.666 GHz,Socket G1,32 nm,3MB,35 W,"Sep 26th, 2010"
Intel,Core i5-460M,Arrandale,2 / 4,2.534 to 2.8 GHz,Socket G1,32 nm,3MB,35 W,"Sep 26th, 2010"
Intel,Core i5-540M,Arrandale,2 / 4,2.533 to 3.073 GHz,Socket G1,32 nm,3MB,35 W,"Jan 7th, 2010"
Intel,Core i5-560M,Arrandale,2 / 4,2.667 to 3.2 GHz,Socket G1,32 nm,3MB,35 W,"Sep 26th, 2010"
Intel,Core i5-580M,Arrandale,2 / 4,2.667 to 3.333 GHz,Socket G1,32 nm,3MB,35 W,"Sep 26th, 2010"
Intel,Core i5-650,Clarkdale,2 / 4,3.2 to 3.466 GHz,Socket 1156,32 nm,4MB,73 W,"Jan 7th, 2010"
Intel,Core i5-655K,Clarkdale,2 / 4,3.2 to 3.466 GHz,Socket 1156,32 nm,4MB,73 W,"May 30th, 2010"
Intel,Core i5-660,Clarkdale,2 / 4,3.333 to 3.6 GHz,Socket 1156,32 nm,4MB,73 W,"Jan 7th, 2010"
Intel,Core i5-661,Clarkdale,2 / 4,3.333 to 3.6 GHz,Socket 1156,32 nm,4MB,87 W,"Jan 7th, 2010"
Intel,Core i5-670,Clarkdale,2 / 4,3.466 to 3.733 GHz,Socket 1156,32 nm,4MB,73 W,"Jan 7th, 2010"
Intel,Core i5-680,Clarkdale,2 / 4,3.6 to 3.866 GHz,Socket 1156,32 nm,4MB,73 W,"Apr 19th, 2010"
Intel,Core i5-750s,Lynnfield,4,2.4 to 3.2 GHz,Socket 1156,45 nm,8MB,82 W,"Jan 7th, 2010"
Intel,Core i5-760,Lynnfield,4,2.8 to 3.333 GHz,Socket 1156,45 nm,8MB,95 W,"Jul 18th, 2010"
Intel,Core i7-620M,Arrandale,2 / 4,2.677 to 3.333 GHz,Socket G1,32 nm,4MB,35 W,"Jan 7th, 2010"
Intel,Core i7-620M,Arrandale,2 / 4,2.677 to 3.333 GHz,BGA 1288,32 nm,4MB,35 W,"Jan 7th, 2010"
Intel,Core i7-640M,Arrandale,2 / 4,2.8 to 3.467 GHz,Socket G1,32 nm,4MB,35 W,"Sep 1st, 2010"
Intel,Core i7-640M,Arrandale,2 / 4,2.8 to 3.467 GHz,BGA 1288,32 nm,4MB,35 W,"Sep 1st, 2010"
Intel,Core i7-860S,Lynnfield,4 / 8,2.533 to 3.466 GHz,Socket 1156,45 nm,8MB,82 W,"Jan 7th, 2010"
Intel,Core i7-870S,Lynnfield,4 / 8,2.666 to 3.6 GHz,Socket 1156,45 nm,8MB,82 W,"Jul 19th, 2010"
Intel,Core i7-875K,Lynnfield,4 / 8,2.933 to 3.6 GHz,Socket 1156,45 nm,8MB,95 W,"May 30th, 2010"
Intel,Core i7-880,Lynnfield,4 / 8,3.066 to 3.733 GHz,Socket 1156,45 nm,8MB,95 W,"May 30th, 2010"
Intel,Core i7-930,Bloomfield,4 / 8,2.8 to 3.066 GHz,Socket 1366,45 nm,8MB,130 W,"Feb 28th, 2010"
Intel,Core i7-970,Gulftown,6 / 12,3.2 to 3.466 GHz,Socket 1366,32 nm,12MB,130 W,"Jul 19th, 2010"
Intel,Core i7-980X,Gulftown,6 / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,"Mar 16th, 2010"
Intel,Pentium Dual-Core T4500,Penryn,2,2.3 GHz,Socket P,45 nm,N/A,35 W,"Jan 1st, 2010"
Intel,Pentium E5500,Wolfdale,2,2.8 GHz,Socket 775,45 nm,N/A,65 W,"Apr 18th, 2010"
Intel,Pentium E5700,Wolfdale,2,3 GHz,Socket 775,45 nm,N/A,65 W,"Aug 8th, 2010"
Intel,Pentium E5800,Wolfdale,2,3.2 GHz,Socket 775,45 nm,N/A,65 W,"Nov 28th, 2010"
Intel,Pentium E6600,Wolfdale,2,3.067 GHz,Socket 775,45 nm,N/A,65 W,"Jan 17th, 2010"
Intel,Pentium E6700,Wolfdale,2,3.2 GHz,Socket 775,45 nm,N/A,65 W,"May 30th, 2010"
Intel,Pentium E6800,Wolfdale,2,3.333 GHz,Socket 775,45 nm,N/A,65 W,"Aug 29th, 2010"
Intel,Pentium G6950,Clarkdale,2,2.8 GHz,Socket 1156,32 nm,3MB,73 W,"Jan 7th, 2010"
Intel,Pentium G6951,Clarkdale,2,2.8 GHz,Socket 1156,32 nm,3MB,73 W,"Sep 1st, 2010"
Intel,Pentium P6000,Arrandale,2,1877 MHz,Socket G1,32 nm,3MB,35 W,"Jun 20th, 2010"
Intel,Pentium P6100,Arrandale,2,2000 MHz,Socket G1,32 nm,3MB,35 W,"Sep 26th, 2010"
Intel,Pentium P6200,Arrandale,2,2.133 GHz,Socket G1,32 nm,3MB,35 W,"Sep 26th, 2010"
Intel,Pentium U5400,Arrandale,2,1200 MHz,BGA 1288,32 nm,3MB,18 W,"May 25th, 2010"
Intel,Xeon E5503,Gainestown,2,2000 MHz,Socket 1366,45 nm,4MB,80 W,"Mar 16th, 2010"
Intel,Xeon E5507,Gainestown,4,2.266 GHz,Socket 1366,45 nm,4MB,80 W,"Mar 16th, 2010"
Intel,Xeon E5620,Westmere-EP,4 / 8,2.4 to 2.666 GHz,Socket 1366,32 nm,12MB,80 W,"Mar 16th, 2010"
Intel,Xeon E5630,Westmere-EP,4 / 8,2.533 to 2.8 GHz,Socket 1366,32 nm,12MB,80 W,"Mar 16th, 2010"
Intel,Xeon E5640,Westmere-EP,4 / 8,2.666 to 2.933 GHz,Socket 1366,32 nm,12MB,80 W,"Mar 16th, 2010"
Intel,Xeon E5645,Westmere-EP,6 / 12,2.4 to 2.666 GHz,Socket 1366,32 nm,12MB,80 W,"Mar 16th, 2010"
Intel,Xeon L5609,Westmere-EP,4,1866 MHz,Socket 1366,32 nm,12MB,40 W,"Mar 16th, 2010"
Intel,Xeon L5618,Westmere-EP,4 / 8,1.866 to 2.266 GHz,Socket 1366,32 nm,12MB,40 W,"Mar 16th, 2010"
Intel,Xeon L5630,Westmere-EP,4 / 8,2.133 to 2.4 GHz,Socket 1366,32 nm,12MB,40 W,"Mar 16th, 2010"
Intel,Xeon L5638,Westmere-EP,6 / 12,2 to 2.4 GHz,Socket 1366,32 nm,12MB,60 W,"Mar 16th, 2010"
Intel,Xeon L5640,Westmere-EP,6 / 12,2.266 to 2.8 GHz,Socket 1366,32 nm,12MB,60 W,"Mar 16th, 2010"
Intel,Xeon W3530,Bloomfield,4 / 8,2.8 to 3.066 GHz,Socket 1366,45 nm,8MB,130 W,"Mar 16th, 2010"
Intel,Xeon W3670,Gulftown,6 / 12,3.2 to 3.466 GHz,Socket 1366,32 nm,12MB,130 W,"Aug 29th, 2010"
Intel,Xeon W3680,Gulftown,6 / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,"Mar 16th, 2010"
Intel,Xeon X5650,Westmere-EP,6 / 12,2.666 to 3.066 GHz,Socket 1366,32 nm,12MB,95 W,"Mar 16th, 2010"
Intel,Xeon X5660,Westmere-EP,6 / 12,2.8 to 3.2 GHz,Socket 1366,32 nm,12MB,95 W,"Mar 16th, 2010"
Intel,Xeon X5667,Westmere-EP,4 / 8,3.066 to 3.466 GHz,Socket 1366,32 nm,12MB,95 W,"Mar 16th, 2010"
Intel,Xeon X5670,Westmere-EP,6 / 12,2.933 to 3.333 GHz,Socket 1366,32 nm,12MB,95 W,"Mar 16th, 2010"
Intel,Xeon X5677,Westmere-EP,4 / 8,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,"Mar 16th, 2010"
Intel,Xeon X5680,Westmere-EP,6 / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,"Feb 14th, 2010"
Intel,Atom D2500,Cedarview,2 / 4,1867 MHz,BGA 437,32 nm,N/A,10 W,"Nov 1st, 2011"
Intel,Atom D2550,Cedarview,2 / 4,1867 MHz,BGA 437,32 nm,N/A,10 W,"Nov 1st, 2011"
Intel,Atom D2700,Cedarview,2 / 4,2.133 GHz,BGA 437,32 nm,N/A,10 W,"Nov 1st, 2011"
Intel,Atom N2600,Cedarview,2 / 4,1600 MHz,BGA 559,32 nm,N/A,4 W,"Dec 1st, 2011"
Intel,Atom N2800,Cedarview,2 / 4,1867 MHz,BGA 559,32 nm,N/A,7 W,"Dec 1st, 2011"
Intel,Atom N570,Pineview,2 / 4,1667 MHz,BGA 559,45 nm,N/A,9 W,"Mar 1st, 2011"
Intel,Atom Z650,Lincroft,1,1200 MHz,BGA 518,45 nm,N/A,3 W,"Apr 11th, 2011"
Intel,Atom Z670,Lincroft,1,1500 MHz,BGA 518,45 nm,N/A,3 W,"Apr 11th, 2011"
Intel,Celeron 725C,Sandy Bridge,1,1300 MHz,BGA 1023,32 nm,1.5MB,17 W,"Jul 1st, 2011"
Intel,Celeron 787,Sandy Bridge,1,1300 MHz,BGA 1023,32 nm,1.5MB,17 W,"Jul 1st, 2011"
Intel,Celeron 847,Sandy Bridge,2,1100 MHz,BGA 1023,32 nm,2MB,17 W,"Jun 19th, 2011"
Intel,Celeron 857,Sandy Bridge,2,1200 MHz,BGA 1023,32 nm,2MB,17 W,"Jul 1st, 2011"
Intel,Celeron B710,Sandy Bridge,1,1600 MHz,Socket G2 (988B),32 nm,1.5MB,35 W,"Jun 19th, 2011"
Intel,Celeron B800,Sandy Bridge,2,1500 MHz,Socket G2 (988B),32 nm,2MB,35 W,"Jun 19th, 2011"
Intel,Celeron B810,Sandy Bridge,2,1600 MHz,Socket G2 (988B),32 nm,2MB,35 W,"Mar 1st, 2011"
Intel,Celeron B840,Sandy Bridge,2,1900 MHz,Socket G2 (988B),32 nm,2MB,35 W,"Jul 1st, 2011"
Intel,Celeron G440,Sandy Bridge,1,1600 MHz,Socket 1155,32 nm,1MB,35 W,"Sep 4th, 2011"
Intel,Celeron G460,Sandy Bridge,1,1800 MHz,Socket 1155,32 nm,1.5MB,35 W,"Dec 12th, 2011"
Intel,Celeron G530,Sandy Bridge,2,2.4 GHz,Socket 1155,32 nm,2MB,65 W,"Sep 4th, 2011"
Intel,Celeron G530T,Sandy Bridge,2,2000 MHz,Socket 1155,32 nm,2MB,35 W,"Sep 4th, 2011"
Intel,Celeron G540,Sandy Bridge,2,2.5 GHz,Socket 1155,32 nm,2MB,65 W,"Sep 4th, 2011"
Intel,Celeron G540T,Sandy Bridge,2,2.1 GHz,Socket 1155,32 nm,2MB,35 W,"Sep 4th, 2011"
Intel,Celeron G550T,Sandy Bridge,2,2.2 GHz,Socket 1155,32 nm,2MB,35 W,"Sep 4th, 2011"
Intel,Core i3-2100,Sandy Bridge,2 / 4,3.1 GHz,Socket 1155,32 nm,3MB,65 W,"Feb 20th, 2011"
Intel,Core i3-2100T,Sandy Bridge,2 / 4,2.5 GHz,Socket 1155,32 nm,3MB,35 W,"Feb 20th, 2011"
Intel,Core i3-2102,Sandy Bridge,2 / 4,3.1 GHz,Socket 1155,32 nm,3MB,65 W,"Jun 1st, 2011"
Intel,Core i3-2105,Sandy Bridge,2 / 4,3.1 GHz,Socket 1155,32 nm,3MB,65 W,"May 22nd, 2011"
Intel,Core i3-2120,Sandy Bridge,2 / 4,3.3 GHz,Socket 1155,32 nm,3MB,65 W,"Feb 20th, 2011"
Intel,Core i3-2120T,Sandy Bridge,2 / 4,2.6 GHz,Socket 1155,32 nm,3MB,35 W,"Sep 4th, 2011"
Intel,Core i3-2125,Sandy Bridge,2 / 4,3.3 GHz,Socket 1155,32 nm,3MB,65 W,"Sep 4th, 2011"
Intel,Core i3-2130,Sandy Bridge,2 / 4,3.4 GHz,Socket 1155,32 nm,3MB,65 W,"Sep 4th, 2011"
Intel,Core i3-2312M,Sandy Bridge,2 / 4,2.1 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Mar 1st, 2011"
Intel,Core i3-2312M,Sandy Bridge,2 / 4,2.1 GHz,BGA 1023,32 nm,3MB,35 W,"Sep 1st, 2011"
Intel,Core i3-2330E,Sandy Bridge,2 / 4,2.2 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Jun 1st, 2011"
Intel,Core i3-2330M,Sandy Bridge,2 / 4,2.2 GHz,BGA 1023,32 nm,3MB,35 W,"Jun 1st, 2011"
Intel,Core i3-2330M,Sandy Bridge,2 / 4,2.2 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Jun 1st, 2011"
Intel,Core i3-2332M,Sandy Bridge,2 / 4,2.2 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Sep 1st, 2011"
Intel,Core i3-2340UE,Sandy Bridge,2 / 4,1300 MHz,BGA 1023,32 nm,3MB,17 W,"Jun 1st, 2011"
Intel,Core i3-2350M,Sandy Bridge,2 / 4,2.3 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Oct 1st, 2011"
Intel,Core i3-2357M,Sandy Bridge,2 / 4,1300 MHz,BGA 1023,32 nm,3MB,17 W,"Jun 1st, 2011"
Intel,Core i3-2367M,Sandy Bridge,2 / 4,1400 MHz,BGA 1023,32 nm,3MB,17 W,"Oct 1st, 2011"
Intel,Core i5-2310,Sandy Bridge,4,2.9 to 3.2 GHz,Socket 1155,32 nm,6MB,95 W,"May 22nd, 2011"
Intel,Core i5-2320,Sandy Bridge,4,3 to 3.3 GHz,Socket 1155,32 nm,6MB,95 W,"Sep 4th, 2011"
Intel,Core i5-2390T,Sandy Bridge,2 / 4,2.7 to 3.5 GHz,Socket 1155,32 nm,3MB,35 W,"Feb 20th, 2011"
Intel,Core i5-2405S,Sandy Bridge,4,2.5 to 3.3 GHz,Socket 1155,32 nm,6MB,65 W,"May 22nd, 2011"
Intel,Core i5-2415M,Sandy Bridge,2 / 4,2.3 GHz,BGA 1023,32 nm,3MB,35 W,"Sep 1st, 2011"
Intel,Core i5-2430M,Sandy Bridge,2 / 4,2.4 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Oct 1st, 2011"
Intel,Core i5-2430M,Sandy Bridge,2 / 4,2.4 GHz,BGA 1023,32 nm,3MB,35 W,"Oct 1st, 2011"
Intel,Core i5-2435M,Sandy Bridge,2 / 4,2.4 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Sep 1st, 2011"
Intel,Core i5-2435M,Sandy Bridge,2 / 4,2.4 GHz,BGA 1023,32 nm,3MB,35 W,"Sep 1st, 2011"
Intel,Core i5-2467M,Sandy Bridge,2 / 4,1600 MHz,BGA 1023,32 nm,3MB,17 W,"Jun 1st, 2011"
Intel,Core i5-2557M,Sandy Bridge,2 / 4,1700 MHz,BGA 1023,32 nm,3MB,17 W,"Jun 1st, 2011"
Intel,Core i7-2670QM,Sandy Bridge,4 / 8,2.2 to 3.1 GHz,Socket G2 (988B),32 nm,6MB,45 W,"Oct 12th, 2011"
Intel,Core i7-2675QM,Sandy Bridge,4 / 8,2.2 to 3.1 GHz,BGA 1224,32 nm,6MB,45 W,"Oct 12th, 2011"
Intel,Core i7-2700K,Sandy Bridge,4 / 8,3.5 to 3.9 GHz,Socket 1155,32 nm,8MB,95 W,"Oct 24th, 2011"
Intel,Core i7-2760QM,Sandy Bridge,4 / 8,2.4 to 3.5 GHz,BGA 1224,32 nm,6MB,45 W,"Sep 4th, 2011"
Intel,Core i7-2760QM,Sandy Bridge,4 / 8,2.4 to 3.5 GHz,Socket G2 (988B),32 nm,6MB,45 W,"Sep 4th, 2011"
Intel,Core i7-2860QM,Sandy Bridge,4 / 8,2.5 to 3.6 GHz,Socket G2 (988B),32 nm,8MB,45 W,"Sep 4th, 2011"
Intel,Core i7-2860QM,Sandy Bridge,4 / 8,2.5 to 3.6 GHz,BGA 1224,32 nm,8MB,45 W,"Sep 4th, 2011"
Intel,Core i7-2960XM,Sandy Bridge,4 / 8,2.7 to 3.7 GHz,Socket G2 (988B),32 nm,8MB,55 W,"Sep 4th, 2011"
Intel,Core i7-3930K,Sandy Bridge-E,6 / 12,3.2 to 3.8 GHz,Socket 2011,32 nm,12MB,130 W,"Nov 14th, 2011"
Intel,Core i7-3960X,Sandy Bridge-E,6 / 12,3.3 to 3.9 GHz,Socket 2011,32 nm,15MB,130 W,"Nov 14th, 2011"
Intel,Core i7-980,Gulftown,6 / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,"Jun 26th, 2011"
Intel,Core i7-990X,Gulftown,6 / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,"Feb 24th, 2011"
Intel,Pentium 350,Sandy Bridge,2 / 4,1200 MHz,Socket 1155,32 nm,3MB,15 W,"Nov 21st, 2011"
Intel,Pentium 957,Sandy Bridge,2,1200 MHz,BGA 1023,32 nm,2MB,17 W,"Jun 19th, 2011"
Intel,Pentium 967,Sandy Bridge,2,1300 MHz,BGA 1023,32 nm,2MB,17 W,"Oct 2nd, 2011"
Intel,Pentium B940,Sandy Bridge,2,2000 MHz,Socket G2 (988B),32 nm,2MB,35 W,"Jun 19th, 2011"
Intel,Pentium B950,Sandy Bridge,2,2.1 GHz,Socket G2 (988B),32 nm,2MB,35 W,"Jun 19th, 2011"
Intel,Pentium B960,Sandy Bridge,2,2.2 GHz,Socket G2 (988B),32 nm,2MB,35 W,"Oct 2nd, 2011"
Intel,Pentium G620,Sandy Bridge,2,2.6 GHz,Socket 1155,32 nm,3MB,65 W,"May 22nd, 2011"
Intel,Pentium G620T,Sandy Bridge,2,2.2 GHz,Socket 1155,32 nm,3MB,35 W,"May 22nd, 2011"
Intel,Pentium G622,Sandy Bridge,2,2.6 GHz,Socket 1155,32 nm,3MB,65 W,"May 22nd, 2011"
Intel,Pentium G630,Sandy Bridge,2,2.7 GHz,Socket 1155,32 nm,3MB,65 W,"Sep 4th, 2011"
Intel,Pentium G630T,Sandy Bridge,2,2.3 GHz,Socket 1155,32 nm,3MB,35 W,"Sep 4th, 2011"
Intel,Pentium G632,Sandy Bridge,2,2.7 GHz,Socket 1155,32 nm,3MB,65 W,"Sep 4th, 2011"
Intel,Pentium G840,Sandy Bridge,2,2.8 GHz,Socket 1155,32 nm,3MB,65 W,"May 22nd, 2011"
Intel,Pentium G850,Sandy Bridge,2,2.9 GHz,Socket 1155,32 nm,3MB,65 W,"May 22nd, 2011"
Intel,Pentium G860,Sandy Bridge,2,3 GHz,Socket 1155,32 nm,3MB,65 W,"Sep 4th, 2011"
Intel,Xeon E3-1220,Sandy Bridge,4,3.1 to 3.4 GHz,Socket 1155,32 nm,8MB,80 W,"Apr 3rd, 2011"
Intel,Xeon E3-1220L,Sandy Bridge,2 / 4,2.2 to 3.4 GHz,Socket 1155,32 nm,3MB,20 W,"Apr 3rd, 2011"
Intel,Xeon E3-1225,Sandy Bridge,4,3.1 to 3.4 GHz,Socket 1155,32 nm,6MB,95 W,"Apr 3rd, 2011"
Intel,Xeon E3-1230,Sandy Bridge,4 / 8,3.2 to 3.6 GHz,Socket 1155,32 nm,8MB,80 W,"Apr 3rd, 2011"
Intel,Xeon E3-1235,Sandy Bridge,4 / 8,3.2 to 3.6 GHz,Socket 1155,32 nm,8MB,95 W,"Apr 3rd, 2011"
Intel,Xeon E3-1240,Sandy Bridge,4 / 8,3.3 to 3.7 GHz,Socket 1155,32 nm,8MB,80 W,"Apr 3rd, 2011"
Intel,Xeon E3-1245,Sandy Bridge,4 / 8,3.3 to 3.7 GHz,Socket 1155,32 nm,8MB,95 W,"Apr 3rd, 2011"
Intel,Xeon E3-1260L,Sandy Bridge,4 / 8,2.4 to 3.3 GHz,Socket 1155,32 nm,8MB,45 W,"Apr 3rd, 2011"
Intel,Xeon E3-1270,Sandy Bridge,4 / 8,3.4 to 3.8 GHz,Socket 1155,32 nm,8MB,80 W,"Apr 3rd, 2011"
Intel,Xeon E3-1275,Sandy Bridge,4 / 8,3.4 to 3.8 GHz,Socket 1155,32 nm,8MB,95 W,"Apr 3rd, 2011"
Intel,Xeon E3-1280,Sandy Bridge,4 / 8,3.5 to 3.9 GHz,Socket 1155,32 nm,8MB,95 W,"Apr 3rd, 2011"
Intel,Xeon E3-1290,Sandy Bridge,4 / 8,3.6 to 4 GHz,Socket 1155,32 nm,8MB,95 W,"May 29th, 2011"
Intel,Xeon E5603,Westmere-EP,4,1600 MHz,Socket 1366,32 nm,4MB,80 W,"Feb 14th, 2011"
Intel,Xeon E5606,Westmere-EP,4,2.133 GHz,Socket 1366,32 nm,8MB,80 W,"Feb 14th, 2011"
Intel,Xeon E5607,Westmere-EP,4,2.266 GHz,Socket 1366,32 nm,8MB,80 W,"Feb 14th, 2011"
Intel,Xeon E7-8850,Westmere-EX,10 / 20,2 to 2.4 GHz,Socket 1567,32 nm,30MB,130 W,"Apr 3rd, 2011"
Intel,Xeon E7-8860,Westmere-EX,10 / 20,2.276 to 2.667 GHz,Socket 1567,32 nm,30MB,130 W,"Apr 3rd, 2011"
Intel,Xeon E7-8870,Westmere-EX,10 / 20,2.4 to 2.8 GHz,Socket 1567,32 nm,30MB,130 W,"Apr 3rd, 2011"
Intel,Xeon W3690,Gulftown,6 / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,"Feb 14th, 2011"
Intel,Xeon X5647,Westmere-EP,4 / 8,2.933 to 3.2 GHz,Socket 1366,32 nm,12MB,130 W,"Feb 14th, 2011"
Intel,Xeon X5672,Westmere-EP,4 / 8,3.2 to 3.6 GHz,Socket 1366,32 nm,12MB,95 W,"Feb 14th, 2011"
Intel,Xeon X5687,Westmere-EP,4 / 8,3.6 to 3.866 GHz,Socket 1366,32 nm,12MB,130 W,"Feb 14th, 2011"
Intel,Atom S1220,Centerton,2 / 4,1600 MHz,BGA 1283,32 nm,N/A,8 W,"Dec 11th, 2012"
Intel,Atom S1240,Centerton,2 / 4,1600 MHz,BGA 1283,32 nm,N/A,6 W,"Dec 11th, 2012"
Intel,Atom S1260,Centerton,2 / 4,2000 MHz,BGA 1283,32 nm,N/A,9 W,"Dec 11th, 2012"
Intel,Atom Z2760,Cloverview,2,1800 MHz,BGA 617,32 nm,N/A,3 W,"Sep 27th, 2012"
Intel,Celeron 807,Sandy Bridge,1,1500 MHz,BGA 1023,32 nm,1.5MB,17 W,"Jul 1st, 2012"
Intel,Celeron 877,Sandy Bridge,2,1400 MHz,BGA 1023,32 nm,2MB,17 W,"Jul 1st, 2012"
Intel,Celeron 887,Sandy Bridge,2,1500 MHz,BGA 1023,32 nm,2MB,17 W,"Sep 1st, 2012"
Intel,Celeron B730,Sandy Bridge,1,1800 MHz,Socket G2 (988B),32 nm,1.5MB,35 W,"Jul 1st, 2012"
Intel,Celeron B820,Sandy Bridge,2,1700 MHz,Socket G2 (988B),32 nm,2MB,35 W,"Jul 1st, 2012"
Intel,Celeron B830,Sandy Bridge,2,1800 MHz,Socket G2 (988B),32 nm,2MB,35 W,"Sep 1st, 2012"
Intel,Celeron G1610,Ivy Bridge,2,2.6 GHz,Socket 1155,22 nm,2MB,55 W,"Dec 3rd, 2012"
Intel,Celeron G1610T,Ivy Bridge,2,2.3 GHz,Socket 1155,22 nm,2MB,35 W,"Dec 3rd, 2012"
Intel,Celeron G1620,Ivy Bridge,2,2.7 GHz,Socket 1155,22 nm,2MB,55 W,"Dec 3rd, 2012"
Intel,Celeron G465,Sandy Bridge,1,1900 MHz,Socket 1155,32 nm,1.5MB,35 W,"Sep 1st, 2012"
Intel,Celeron G550,Sandy Bridge,2,2.6 GHz,Socket 1155,32 nm,2MB,65 W,"Jun 1st, 2012"
Intel,Celeron G555,Sandy Bridge,2,2.7 GHz,Socket 1155,32 nm,2MB,65 W,"Sep 1st, 2012"
Intel,Core i3-2328M,Sandy Bridge,2 / 4,2.2 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Sep 1st, 2012"
Intel,Core i3-2377M,Sandy Bridge,2 / 4,1500 MHz,BGA 1023,32 nm,3MB,17 W,"Sep 1st, 2012"
